Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_kg,Distance_km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating,Vehicle_Type,Fuel_Consumption_Litres
13019,12684,NULL,Kolkata,Pune,2022-11-11,2023-05-10,Unknown,5.0,400.0,BlueDart,,0.0,Cancelled,0.0,10.0,Late,,Truck,30.0
13020,14168,,,Chennai,2021-06-05,2022-06-29,Sea,5.0,,FedEx,0.0,0.0,,0.0,6.0,Damaged,0.0,,10.0
13021,6207,Sita,Bangalore,Hyderabad,2022-04-10,2022-09-03,Sea,25.0,,Gati,,300.0,Delayed,,5.0,NULL,1.0,Truck,-10.0
13022,6960,Sita,Chennai,Delhi,2021-12-19,2022-07-30,Sea,,50.0,Unknown,,700.0,Cancelled,0.0,5.0,Wrong Item,3.0,Unknown,
13023,5557,Vikram,Delhi,Mumbai,2022-10-01,2022-08-03,,-5.0,300.0,DHL,1500.0,0.0,Cancelled,1.0,8.0,Damaged,2.0,Bike,-10.0
13024,5882,,Kolkata,Bangalore,2023-05-03,2023-02-17,,0.0,200.0,ABC Logistics,200.0,,Cancelled,,1.0,NaN,0.0,,30.0
13025,9761,NaN,Hyderabad,Chennai,2021-11-24,2023-03-01,Road,10.0,,BlueDart,0.0,1200.0,Cancelled,,2.0,Late,4.0,,30.0
13026,10867,Aisha,Coimbatore,Mumbai,2023-05-21,2021-12-26,,-5.0,50.0,BlueDart,200.0,1600.0,Returned,,1.0,,3.0,Unknown,20.0
13027,11963,Aisha,Pune,Pune,2021-01-08,2021-05-31,,20.0,150.0,,1000.0,,Returned,1.0,10.0,Wrong Item,0.0,Unknown,10.0
13028,12166,Vikram,Bangalore,Mumbai,2022-10-29,2021-09-07,Air,25.0,100.0,BlueDart,0.0,300.0,,,7.0,Wrong Item,,Unknown,15.0
13029,12929,,Pune,,2023-06-04,2022-11-17,,25.0,,ABC Logistics,-100.0,,Delivered,0.0,9.0,NaN,2.0,,
13030,10347,Vikram,Chennai,Coimbatore,2022-05-14,2021-08-26,Rail,20.0,150.0,BlueDart,1000.0,1200.0,Cancelled,1.0,7.0,Late,,Bike,10.0
13031,12269,,,Coimbatore,2022-02-16,2021-03-08,Rail,30.0,-20.0,Gati,0.0,700.0,In Transit,,9.0,,1.0,Bike,15.0
13032,14802,NULL,Pune,Delhi,2022-09-07,2021-12-03,Rail,5.0,100.0,,1500.0,700.0,Delayed,1.0,4.0,Wrong Item,4.0,Bike,20.0
13033,13125,NULL,Kolkata,Chennai,2022-06-10,2023-01-02,Road,10.0,400.0,Gati,200.0,0.0,Returned,1.0,7.0,NaN,5.0,Mini Van,25.0
13034,7454,Ram,Bangalore,,2022-12-20,2021-03-30,Sea,20.0,50.0,Unknown,0.0,700.0,In Transit,0.0,-1.0,Damaged,5.0,Mini Van,30.0
13035,9494,NaN,Hyderabad,Bangalore,2022-09-05,2023-04-04,Air,20.0,400.0,FedEx,1000.0,1200.0,Returned,0.0,10.0,NaN,1.0,Container,20.0
13036,6946,Vikram,Chennai,Kolkata,2021-07-24,2022-02-24,Road,0.0,200.0,FedEx,0.0,300.0,,0.0,10.0,Late,0.0,,30.0
13037,7808,NaN,Unknown,Unknown,2022-12-02,2021-12-21,Sea,-5.0,300.0,Unknown,800.0,0.0,Delivered,,7.0,Wrong Item,1.0,Bike,
13038,11642,,Delhi,Delhi,2021-11-08,2021-12-23,Air,20.0,,Unknown,,2000.0,Delayed,,10.0,NaN,5.0,,15.0
13039,8825,Aisha,,Unknown,2021-06-08,2023-02-19,Air,30.0,100.0,Gati,,,Returned,0.0,10.0,,1.0,Unknown,
13040,8536,NaN,Kolkata,Coimbatore,2021-08-06,2022-03-22,Air,20.0,,ABC Logistics,-100.0,0.0,Delayed,0.0,2.0,NULL,0.0,Truck,15.0
13041,11068,,Delhi,Hyderabad,2022-08-28,2022-04-15,Rail,20.0,300.0,,200.0,700.0,Delayed,,2.0,Wrong Item,5.0,Truck,-10.0
13042,8802,NULL,Hyderabad,Kolkata,2023-04-02,2021-01-21,Rail,-5.0,400.0,FedEx,,300.0,,0.0,8.0,,1.0,Bike,20.0
13043,9699,,Delhi,Kolkata,2023-02-16,2021-01-22,Rail,20.0,50.0,BlueDart,,1600.0,In Transit,1.0,2.0,Late,5.0,Mini Van,25.0
13044,6970,Vikram,Coimbatore,Unknown,2022-09-20,2021-02-14,Air,30.0,50.0,Unknown,-100.0,1600.0,Returned,1.0,1.0,,2.0,Container,25.0
13045,10806,Ram,Bangalore,Hyderabad,2021-03-22,2021-09-21,Unknown,-5.0,400.0,Gati,800.0,300.0,Delayed,1.0,1.0,,1.0,Mini Van,30.0
13046,11142,Ram,Delhi,Pune,2022-02-05,2021-04-02,Air,15.0,400.0,DHL,500.0,1600.0,,,1.0,Late,5.0,,15.0
13047,7819,Ram,Kolkata,Mumbai,2023-05-12,2021-06-23,Rail,,50.0,ABC Logistics,1500.0,1600.0,Cancelled,0.0,6.0,NULL,1.0,Mini Van,15.0
13048,14094,Ram,Unknown,Delhi,2022-02-27,2021-07-18,Air,,200.0,ABC Logistics,1000.0,700.0,Unknown,1.0,5.0,NaN,0.0,Bike,25.0
13049,5364,NULL,Coimbatore,,2021-07-23,2021-12-09,Rail,5.0,100.0,Gati,500.0,1200.0,Delayed,,7.0,Damaged,5.0,Unknown,-10.0
13050,9258,John,Coimbatore,Kolkata,2022-04-03,2022-06-03,Rail,10.0,300.0,DHL,1000.0,1200.0,Delayed,0.0,3.0,NULL,5.0,Unknown,15.0
13051,8119,NaN,Delhi,Unknown,2022-10-19,2021-09-04,Rail,25.0,150.0,ABC Logistics,500.0,1200.0,Returned,0.0,5.0,Damaged,,Mini Van,
13052,6863,Vikram,,Mumbai,2022-08-29,2021-04-18,Unknown,0.0,,,,1200.0,Unknown,1.0,2.0,Damaged,,Truck,15.0
13053,5115,Sita,Mumbai,Coimbatore,2022-04-10,2021-02-24,Sea,30.0,400.0,FedEx,1000.0,300.0,Cancelled,0.0,,Damaged,0.0,Bike,20.0
13054,12084,Vikram,,,2022-11-11,2022-04-27,Air,,400.0,,1500.0,0.0,Delayed,0.0,9.0,Wrong Item,4.0,Bike,25.0
13055,13016,John,Pune,Unknown,2023-04-30,2022-06-22,Road,15.0,,DHL,200.0,700.0,Returned,1.0,9.0,NULL,0.0,Bike,-10.0
13056,7384,Ram,Kolkata,Delhi,2023-02-01,2022-05-29,Rail,30.0,50.0,,800.0,300.0,Returned,1.0,4.0,,1.0,Mini Van,25.0
13057,8935,John,Mumbai,Bangalore,2022-06-20,2022-12-06,Unknown,-5.0,300.0,BlueDart,500.0,,,0.0,2.0,Wrong Item,2.0,Truck,
13058,12742,Aisha,Bangalore,Kolkata,2022-11-22,2021-11-17,Road,15.0,300.0,Unknown,800.0,,Unknown,,10.0,Late,3.0,Mini Van,-10.0
13059,10442,Aisha,Coimbatore,Coimbatore,2023-01-05,2022-04-01,Sea,30.0,200.0,Unknown,-100.0,1600.0,Delayed,,8.0,Late,3.0,,
13060,7490,NaN,Kolkata,Delhi,2022-09-23,2021-03-01,Air,,100.0,FedEx,800.0,700.0,Delivered,1.0,4.0,Damaged,,Unknown,10.0
13061,11980,NULL,Hyderabad,Chennai,2022-04-27,2021-03-19,Unknown,25.0,200.0,DHL,1000.0,2000.0,Delivered,0.0,5.0,Wrong Item,1.0,Container,
13062,14134,Vikram,Pune,Coimbatore,2021-11-30,2023-01-18,Rail,0.0,-20.0,Gati,200.0,1200.0,In Transit,1.0,4.0,NaN,,Container,25.0
13063,12661,Vikram,Unknown,,2021-05-04,2022-10-12,Rail,0.0,200.0,ABC Logistics,1000.0,,Delivered,,2.0,NaN,5.0,Unknown,25.0
13064,6724,Sita,Pune,Chennai,2022-04-12,2022-12-09,Rail,30.0,-20.0,FedEx,-100.0,,Delivered,,6.0,Wrong Item,5.0,Container,
13065,13182,NULL,Kolkata,Coimbatore,2021-11-08,2022-12-02,Unknown,,300.0,Gati,800.0,1600.0,Returned,0.0,1.0,Late,2.0,Unknown,10.0
13066,7767,Sita,Bangalore,Unknown,2023-05-28,2022-09-16,Road,15.0,100.0,DHL,,1200.0,Returned,1.0,-1.0,,1.0,,15.0
13067,6137,Aisha,Coimbatore,Bangalore,2021-01-24,2021-07-06,Sea,,100.0,BlueDart,0.0,1200.0,,1.0,8.0,NULL,3.0,,15.0
13068,9117,Ram,Chennai,Mumbai,2023-06-11,2023-03-09,Air,,-20.0,ABC Logistics,1500.0,1200.0,Unknown,,,NULL,2.0,,30.0
13069,8420,John,Chennai,Bangalore,2021-07-06,2022-07-05,Sea,20.0,100.0,ABC Logistics,200.0,0.0,Delayed,1.0,1.0,Damaged,0.0,Truck,15.0
13070,10845,Sita,Kolkata,Bangalore,2022-10-23,2021-11-21,Rail,20.0,,FedEx,200.0,,Unknown,1.0,5.0,Damaged,1.0,Bike,25.0
13071,9778,,Delhi,Unknown,2022-02-03,2021-10-23,Sea,15.0,50.0,Gati,,2000.0,Unknown,1.0,9.0,Damaged,1.0,Unknown,30.0
13072,8906,Sita,,Hyderabad,2023-01-10,2022-12-04,Road,,100.0,Unknown,800.0,1600.0,Delayed,0.0,1.0,Late,,,30.0
13073,8637,Ram,Pune,Coimbatore,2021-04-24,2021-07-29,,25.0,300.0,DHL,-100.0,1200.0,Returned,,10.0,Late,,Container,
13074,7953,Ram,Bangalore,Mumbai,2022-04-15,2021-09-21,,15.0,,DHL,1000.0,1200.0,Delayed,1.0,7.0,NaN,1.0,Unknown,
13075,10929,Vikram,Pune,Pune,2022-07-10,2022-02-19,Air,30.0,50.0,Gati,,700.0,Returned,0.0,7.0,NULL,4.0,Container,15.0
13076,5276,John,Hyderabad,Unknown,2022-03-08,2021-09-01,Air,30.0,150.0,ABC Logistics,1500.0,1200.0,Unknown,1.0,5.0,NaN,2.0,Unknown,30.0
13077,6999,Ram,Chennai,Hyderabad,2022-02-06,2022-07-28,Sea,30.0,-20.0,Gati,500.0,700.0,Unknown,1.0,4.0,NaN,1.0,Unknown,10.0
13078,6227,NULL,Coimbatore,Unknown,2021-09-09,2022-05-24,Air,10.0,400.0,,1000.0,1600.0,Delivered,,9.0,Damaged,0.0,Mini Van,-10.0
13079,11337,Sita,Hyderabad,Hyderabad,2022-05-21,2022-07-21,Unknown,,200.0,Unknown,200.0,1600.0,Delayed,0.0,5.0,NaN,,Bike,30.0
13080,8735,Sita,Coimbatore,Bangalore,2022-02-25,2023-05-18,Road,,100.0,DHL,,1600.0,Delivered,1.0,1.0,Wrong Item,0.0,,20.0
13081,5695,Aisha,Pune,Kolkata,2022-01-03,2021-02-06,Rail,20.0,-20.0,Gati,-100.0,700.0,In Transit,,9.0,NaN,2.0,Bike,10.0
13082,14501,Ram,Bangalore,Kolkata,2023-06-06,2021-09-29,Rail,30.0,150.0,ABC Logistics,1000.0,,,0.0,,,3.0,,25.0
13083,9152,,Chennai,Chennai,2023-05-22,2021-01-19,Sea,20.0,100.0,FedEx,500.0,,,1.0,-1.0,Late,1.0,Container,15.0
13084,12901,Vikram,Pune,Pune,2021-05-21,2021-01-07,Rail,20.0,200.0,,-100.0,0.0,Unknown,,5.0,NaN,5.0,Bike,15.0
13085,12470,John,Chennai,Mumbai,2021-04-24,2021-03-18,Sea,30.0,300.0,ABC Logistics,0.0,2000.0,Unknown,1.0,9.0,Damaged,1.0,Bike,
13086,12537,,Kolkata,Hyderabad,2022-08-01,2022-01-29,Air,-5.0,300.0,BlueDart,0.0,0.0,Delayed,1.0,,Damaged,1.0,,20.0
13087,7841,Vikram,Unknown,Coimbatore,2023-02-10,2022-02-12,Air,,200.0,BlueDart,1500.0,2000.0,Unknown,0.0,,Late,2.0,,15.0
13088,9208,Sita,Unknown,Bangalore,2023-02-17,2022-08-19,Unknown,10.0,150.0,Gati,0.0,0.0,Returned,,8.0,NULL,0.0,Bike,25.0
13089,13733,,Coimbatore,,2021-01-04,2022-09-11,Unknown,30.0,-20.0,Unknown,0.0,,,0.0,-1.0,NULL,2.0,Unknown,30.0
13090,6088,Vikram,Pune,Coimbatore,2021-12-12,2022-09-09,Road,25.0,50.0,Unknown,,0.0,Returned,1.0,10.0,NULL,,,15.0
13091,8363,Sita,Mumbai,Coimbatore,2022-10-04,2021-11-12,Rail,30.0,400.0,ABC Logistics,1500.0,,,,7.0,NULL,4.0,Bike,25.0
13092,5024,Sita,Chennai,Hyderabad,2022-03-19,2022-01-11,Unknown,0.0,400.0,ABC Logistics,500.0,1200.0,In Transit,1.0,,Wrong Item,1.0,Mini Van,
13093,14764,Sita,Chennai,Mumbai,2021-09-10,2022-09-09,Road,0.0,-20.0,DHL,500.0,1600.0,Returned,1.0,-1.0,Damaged,,Bike,10.0
13094,11144,Sita,Mumbai,Bangalore,2022-01-15,2021-06-09,,15.0,400.0,FedEx,0.0,,Delivered,1.0,6.0,NULL,3.0,Truck,-10.0
13095,10668,NULL,Delhi,Bangalore,2021-09-25,2022-11-25,Unknown,-5.0,50.0,,800.0,300.0,Returned,,9.0,NULL,2.0,Bike,25.0
13096,9236,Sita,Pune,Mumbai,2021-10-04,2022-10-12,Road,30.0,100.0,ABC Logistics,-100.0,,In Transit,1.0,-1.0,NaN,4.0,Unknown,
13097,14959,Aisha,Mumbai,Kolkata,2023-01-09,2022-12-01,Sea,,-20.0,,-100.0,1200.0,Cancelled,,4.0,,0.0,Mini Van,20.0
13098,13068,,Unknown,Delhi,2022-07-25,2023-04-12,Sea,-5.0,200.0,Gati,200.0,,Cancelled,1.0,5.0,,5.0,Mini Van,25.0
13099,7235,Vikram,Chennai,Chennai,2021-01-09,2021-12-21,Road,,200.0,DHL,800.0,2000.0,Delivered,0.0,-1.0,Damaged,5.0,Unknown,-10.0
13100,12295,Aisha,Unknown,Unknown,2021-08-02,2022-03-05,Air,-5.0,50.0,Unknown,1000.0,2000.0,Cancelled,,1.0,NaN,4.0,Container,15.0
13101,13392,NULL,Pune,Chennai,2023-02-28,2022-10-26,,5.0,150.0,,500.0,0.0,Unknown,1.0,7.0,Late,,Unknown,30.0
13102,13448,NaN,Bangalore,Kolkata,2021-08-26,2021-12-08,Road,5.0,400.0,,800.0,1600.0,Returned,0.0,6.0,NULL,0.0,Container,25.0
13103,8747,NaN,Bangalore,Hyderabad,2022-02-15,2023-03-05,Unknown,15.0,-20.0,,200.0,700.0,In Transit,,,Wrong Item,5.0,Truck,20.0
13104,8175,Aisha,Coimbatore,Hyderabad,2023-01-02,2022-04-04,Air,-5.0,,,200.0,1200.0,,0.0,7.0,,1.0,,10.0
13105,9897,Ram,Unknown,Pune,2021-03-13,2022-02-02,Road,5.0,200.0,,500.0,700.0,Delivered,1.0,1.0,NULL,2.0,,20.0
13106,10037,Ram,Unknown,Chennai,2023-01-27,2023-05-19,Rail,5.0,-20.0,Unknown,-100.0,2000.0,Cancelled,0.0,7.0,Late,3.0,Mini Van,
13107,12427,Ram,Unknown,Chennai,2022-06-15,2022-07-20,Unknown,25.0,300.0,DHL,,0.0,Returned,1.0,7.0,Wrong Item,5.0,Mini Van,10.0
13108,13605,John,Delhi,Unknown,2021-05-05,2021-02-07,Unknown,0.0,300.0,Gati,-100.0,1600.0,,1.0,8.0,,1.0,Container,25.0
13109,7014,Ram,Unknown,Hyderabad,2021-05-25,2022-09-08,Sea,10.0,,,800.0,2000.0,,,2.0,NaN,0.0,Mini Van,30.0
13110,6381,Vikram,Bangalore,Coimbatore,2021-08-11,2021-02-18,Rail,20.0,200.0,,1500.0,1600.0,Returned,1.0,1.0,Late,,Bike,20.0
13111,6098,Aisha,Delhi,Chennai,2022-02-11,2023-06-07,Rail,30.0,400.0,Gati,-100.0,,Delayed,1.0,-1.0,Late,2.0,Bike,30.0
13112,8426,Vikram,Coimbatore,Unknown,2023-01-29,2021-02-03,Unknown,5.0,400.0,ABC Logistics,500.0,300.0,Delayed,,1.0,NaN,1.0,Truck,
13113,8655,,Kolkata,Mumbai,2021-04-19,2021-04-17,,20.0,400.0,ABC Logistics,0.0,700.0,Unknown,,8.0,Wrong Item,1.0,Bike,25.0
13114,12938,Ram,Hyderabad,,2021-10-26,2021-01-29,Air,20.0,150.0,Unknown,1000.0,1200.0,In Transit,1.0,7.0,Wrong Item,,Truck,30.0
13115,14101,NULL,Coimbatore,Mumbai,2022-07-08,2021-11-08,Sea,-5.0,300.0,DHL,800.0,1600.0,Unknown,1.0,9.0,,2.0,Container,30.0
13116,5187,John,,Unknown,2022-12-06,2021-02-22,Rail,-5.0,150.0,DHL,800.0,,Unknown,,2.0,Wrong Item,5.0,Bike,20.0
13117,10409,,Delhi,Coimbatore,2023-02-15,2022-09-10,Sea,30.0,50.0,FedEx,500.0,,Delivered,,4.0,NULL,0.0,Truck,25.0
13118,7092,NULL,Bangalore,Pune,2021-12-11,2022-10-12,Unknown,0.0,100.0,DHL,,0.0,Cancelled,0.0,8.0,Wrong Item,0.0,,30.0
13119,7130,John,Bangalore,Hyderabad,2022-06-23,2022-11-02,Air,20.0,400.0,Unknown,800.0,0.0,Cancelled,0.0,6.0,NaN,5.0,Truck,10.0
13120,10242,NaN,Pune,Pune,2021-10-03,2022-06-20,Road,0.0,50.0,Gati,800.0,300.0,Returned,0.0,2.0,Late,1.0,Unknown,15.0
13121,13549,,Chennai,Pune,2022-09-10,2021-06-22,Rail,15.0,100.0,,1000.0,,Cancelled,,10.0,Wrong Item,4.0,Bike,10.0
13122,10647,NaN,Unknown,Unknown,2023-06-19,2021-12-26,Air,10.0,,Gati,,,Unknown,,2.0,,5.0,Truck,
13123,10185,Aisha,Bangalore,Hyderabad,2022-01-28,2021-12-31,Sea,30.0,300.0,Unknown,1000.0,300.0,In Transit,,7.0,NULL,1.0,Unknown,30.0
13124,10776,Vikram,Unknown,Bangalore,2022-08-26,2021-04-23,Unknown,25.0,100.0,FedEx,1500.0,700.0,Delayed,0.0,9.0,Wrong Item,,Container,25.0
13125,12913,Sita,Mumbai,,2021-11-17,2022-02-08,Air,0.0,-20.0,BlueDart,1000.0,,Returned,1.0,8.0,NULL,3.0,Mini Van,10.0
13126,12547,Vikram,Chennai,Chennai,2023-02-12,2021-01-09,Road,5.0,100.0,Unknown,0.0,1600.0,Delivered,1.0,2.0,Wrong Item,0.0,,25.0
13127,12823,Ram,Mumbai,Pune,2023-02-03,2021-10-17,Air,15.0,200.0,Unknown,1500.0,1200.0,Returned,1.0,3.0,NULL,3.0,Container,
13128,12355,NaN,Unknown,Mumbai,2021-08-28,2021-06-24,Unknown,,100.0,BlueDart,1000.0,1200.0,Unknown,,8.0,Wrong Item,4.0,,10.0
13129,11465,NULL,Delhi,Bangalore,2021-09-01,2023-05-19,Sea,20.0,200.0,Gati,1500.0,1200.0,Cancelled,1.0,4.0,Wrong Item,,,25.0
13130,6497,Sita,,Bangalore,2023-05-23,2023-03-03,Rail,25.0,100.0,BlueDart,,2000.0,In Transit,1.0,6.0,Damaged,1.0,Unknown,30.0
13131,7555,John,Chennai,Coimbatore,2022-01-10,2021-10-10,Rail,0.0,200.0,Unknown,1000.0,0.0,Unknown,,-1.0,Late,3.0,Truck,20.0
13132,10409,NaN,Delhi,Pune,2023-01-30,2021-12-03,,5.0,300.0,Unknown,1000.0,2000.0,Delivered,,2.0,,0.0,Mini Van,-10.0
13133,7951,Aisha,Bangalore,Pune,2021-05-06,2022-09-16,Sea,5.0,300.0,BlueDart,500.0,1600.0,Returned,,1.0,,,Truck,10.0
13134,6238,Aisha,,Delhi,2021-09-16,2021-05-17,,,-20.0,Unknown,1000.0,0.0,Cancelled,,6.0,Damaged,5.0,Truck,
13135,14165,NaN,Kolkata,Unknown,2022-04-13,2022-04-17,,-5.0,100.0,FedEx,1500.0,,Returned,,8.0,Wrong Item,1.0,Bike,-10.0
13136,9727,NaN,Bangalore,Coimbatore,2023-03-20,2021-09-30,Unknown,20.0,,Unknown,500.0,,Delivered,0.0,5.0,Late,4.0,Truck,25.0
13137,8965,NaN,Hyderabad,Bangalore,2022-02-16,2022-10-15,Unknown,0.0,,Unknown,1500.0,0.0,Unknown,,1.0,NULL,4.0,Mini Van,10.0
13138,10686,John,Coimbatore,Bangalore,2021-05-11,2022-12-20,Unknown,,150.0,,-100.0,1200.0,Cancelled,1.0,10.0,Damaged,5.0,Container,25.0
13139,14242,Ram,Chennai,Delhi,2023-04-01,2021-05-26,Road,10.0,,DHL,1000.0,300.0,Delayed,1.0,2.0,,3.0,Unknown,25.0
13140,8701,John,Hyderabad,Chennai,2022-10-22,2021-06-28,Sea,25.0,-20.0,DHL,1000.0,,,0.0,3.0,,,Truck,20.0
13141,7780,,Unknown,Kolkata,2022-03-28,2021-01-16,Rail,-5.0,300.0,BlueDart,-100.0,1200.0,Delivered,,-1.0,NaN,3.0,Mini Van,25.0
13142,12398,NULL,Chennai,Mumbai,2021-04-09,2021-02-08,Sea,-5.0,50.0,ABC Logistics,1500.0,1600.0,Delayed,1.0,2.0,NaN,4.0,Truck,10.0
13143,6588,NaN,Coimbatore,Kolkata,2021-06-12,2021-09-06,Unknown,15.0,,FedEx,-100.0,1200.0,Delayed,1.0,9.0,,2.0,Unknown,
13144,7368,NULL,Chennai,Pune,2022-05-07,2022-08-16,Road,15.0,50.0,,,700.0,Cancelled,,10.0,Wrong Item,,,-10.0
13145,10789,Ram,Delhi,Hyderabad,2022-02-18,2023-04-30,Sea,10.0,200.0,,,1200.0,Returned,0.0,2.0,NaN,0.0,Unknown,-10.0
13146,5436,Sita,Mumbai,Coimbatore,2021-08-31,2022-12-21,Sea,,150.0,BlueDart,0.0,,Unknown,,3.0,NULL,,Truck,30.0
13147,7828,John,Pune,Pune,2023-03-04,2022-07-02,,30.0,-20.0,ABC Logistics,,0.0,Returned,,9.0,NULL,,Bike,
13148,6556,Ram,Delhi,Chennai,2022-07-13,2022-02-09,Sea,25.0,-20.0,ABC Logistics,800.0,,In Transit,,,NULL,4.0,,15.0
13149,12570,NULL,Coimbatore,Kolkata,2021-01-16,2021-02-22,,,400.0,,500.0,300.0,Delivered,,3.0,Wrong Item,,Mini Van,25.0
13150,12480,Sita,Chennai,Pune,2021-09-13,2022-03-23,,20.0,200.0,FedEx,500.0,1600.0,Delivered,,8.0,,4.0,Unknown,15.0
13151,14496,John,Delhi,Mumbai,2022-01-21,2023-04-15,Air,25.0,100.0,DHL,-100.0,0.0,Unknown,0.0,8.0,NaN,1.0,Truck,30.0
13152,5182,Aisha,Mumbai,Bangalore,2021-05-02,2021-09-07,Unknown,-5.0,,,,0.0,Cancelled,1.0,,NaN,5.0,,
13153,12190,John,Hyderabad,Unknown,2021-04-23,2022-09-24,Road,-5.0,-20.0,Unknown,-100.0,0.0,Cancelled,,3.0,,1.0,,15.0
13154,11687,Vikram,Delhi,,2021-07-27,2021-03-26,,20.0,300.0,,1000.0,1600.0,In Transit,1.0,10.0,Wrong Item,4.0,Container,25.0
13155,10565,John,Unknown,Pune,2022-12-09,2022-04-20,Sea,30.0,150.0,Unknown,500.0,300.0,In Transit,1.0,-1.0,Late,1.0,,10.0
13156,12241,Vikram,Hyderabad,Chennai,2022-07-09,2023-01-11,,10.0,200.0,Gati,1500.0,1600.0,Delayed,,10.0,Wrong Item,3.0,Unknown,
13157,12651,Sita,Coimbatore,Coimbatore,2022-10-01,2021-04-08,,15.0,200.0,ABC Logistics,1000.0,1200.0,,1.0,3.0,Wrong Item,4.0,Mini Van,
13158,10575,John,Hyderabad,Hyderabad,2021-05-13,2021-06-12,,-5.0,50.0,Gati,500.0,1600.0,In Transit,,8.0,,3.0,Truck,20.0
13159,6589,Sita,Chennai,Mumbai,2021-04-15,2023-04-20,Rail,30.0,100.0,Gati,200.0,1200.0,Returned,,3.0,NULL,3.0,Unknown,
13160,14779,Sita,,Delhi,2022-12-22,2021-07-26,Rail,0.0,200.0,FedEx,500.0,1600.0,Delayed,,4.0,,5.0,,-10.0
13161,13851,NULL,,Chennai,2021-04-21,2023-05-06,Rail,25.0,-20.0,,,,,0.0,5.0,NaN,3.0,Mini Van,25.0
13162,5159,Ram,Kolkata,Kolkata,2022-09-05,2021-02-06,Rail,10.0,50.0,DHL,1500.0,1200.0,In Transit,,7.0,Late,1.0,Container,25.0
13163,11555,Sita,Unknown,Unknown,2023-04-23,2022-01-29,Air,,150.0,Unknown,500.0,1200.0,,,1.0,Damaged,1.0,Truck,20.0
13164,14203,Sita,Chennai,Kolkata,2022-01-29,2023-06-04,,30.0,200.0,Unknown,-100.0,,Returned,1.0,8.0,NaN,,Bike,20.0
13165,13244,NULL,Coimbatore,Bangalore,2021-08-25,2021-06-23,Air,10.0,400.0,FedEx,0.0,300.0,Returned,0.0,3.0,Damaged,2.0,,-10.0
13166,11846,NULL,Bangalore,Unknown,2021-09-24,2023-04-20,Sea,30.0,400.0,ABC Logistics,800.0,300.0,Delayed,1.0,7.0,Wrong Item,5.0,,
13167,7307,John,,Kolkata,2021-08-26,2022-08-25,Unknown,0.0,50.0,DHL,,,Delayed,1.0,,Damaged,,Container,20.0
13168,6228,NULL,Coimbatore,Coimbatore,2021-08-17,2021-09-15,Road,5.0,400.0,,0.0,2000.0,Returned,,10.0,NaN,,Mini Van,20.0
13169,12226,John,Hyderabad,Kolkata,2023-05-13,2022-07-09,Air,20.0,-20.0,BlueDart,0.0,300.0,Cancelled,0.0,,NULL,,Container,20.0
13170,10590,Aisha,Delhi,Mumbai,2021-02-03,2022-02-26,Rail,5.0,100.0,DHL,800.0,1200.0,Unknown,0.0,3.0,,2.0,Mini Van,25.0
13171,11919,NULL,,Mumbai,2021-05-28,2022-01-28,Rail,10.0,-20.0,Unknown,1000.0,0.0,Delayed,,9.0,Late,3.0,Truck,15.0
13172,10585,Ram,Chennai,,2022-11-14,2021-10-20,Sea,5.0,300.0,FedEx,-100.0,1200.0,Unknown,0.0,10.0,Late,,,10.0
13173,14227,Sita,,Kolkata,2021-06-26,2021-03-01,,30.0,400.0,FedEx,800.0,1600.0,Delivered,,5.0,Late,4.0,Bike,-10.0
13174,11046,Ram,Mumbai,Coimbatore,2022-11-11,2023-02-02,Road,30.0,-20.0,Gati,1500.0,1600.0,Cancelled,0.0,3.0,NaN,1.0,Container,25.0
13175,9945,Vikram,Mumbai,Coimbatore,2022-10-01,2021-01-10,Air,5.0,150.0,,200.0,2000.0,Delivered,0.0,3.0,NaN,4.0,Unknown,-10.0
13176,12927,NaN,Mumbai,Pune,2023-01-17,2022-09-26,,20.0,200.0,BlueDart,200.0,1200.0,,,4.0,,2.0,Bike,30.0
13177,12016,NULL,Unknown,Hyderabad,2023-03-26,2021-11-15,,20.0,-20.0,,1000.0,2000.0,,0.0,5.0,NULL,,Bike,
13178,12758,Sita,,Unknown,2021-11-04,2022-08-29,Unknown,0.0,50.0,DHL,-100.0,1200.0,,0.0,5.0,Late,0.0,,-10.0
13179,10086,Ram,Kolkata,Chennai,2021-07-11,2021-12-09,Unknown,30.0,200.0,BlueDart,1000.0,300.0,In Transit,0.0,8.0,Damaged,0.0,,25.0
13180,14456,NULL,Coimbatore,Delhi,2023-05-26,2022-02-06,Air,10.0,300.0,,-100.0,1600.0,Delayed,1.0,10.0,NULL,0.0,Unknown,
13181,12161,NULL,Mumbai,Unknown,2021-03-01,2021-03-16,Air,25.0,-20.0,Gati,800.0,,Delayed,,6.0,NULL,2.0,Bike,25.0
13182,6884,NaN,Hyderabad,Unknown,2023-04-19,2023-01-26,Air,20.0,200.0,BlueDart,-100.0,,Returned,1.0,5.0,NaN,1.0,Truck,-10.0
13183,6809,Aisha,Chennai,Bangalore,2023-01-19,2023-01-01,Air,20.0,200.0,BlueDart,0.0,0.0,Unknown,0.0,2.0,NaN,0.0,Unknown,15.0
